64070	8.272898	1.026977	3
9080	2.001063	0.088358	2
9265	5.916793	0.862681	2
10947	4.563932	0.557547	2
46433	1.985264	0.323727	1
77195	13.607916	0.925532	1
6151	1.474063	1.586027	2
3562	4.014865	1.629716	2
72737	9.274236	1.101567	1
24361	10.454088	1.418525	3
30297	3.906321	0.136808	1
30756	6.175319	0.221828	1
38997	8.873910	1.250475	3
50055	1.565467	1.175998	1
18086	0.644122	1.298412	2
17875	6.086523	0.364020	2
29141	10.002702	0.948791	3
28903	10.612476	1.098458	3
6213	5.708029	0.138605	2
4774	1.977876	1.292452	2
12538	6.461806	0.230255	2
30447	10.213790	0.964608	3
26586	13.932392	0.531663	3
30735	9.085737	0.519701	3
59905	7.702367	0.200878	1
51744	0.000000	1.178766	1
32289	9.664430	0.579999	3
15524	5.033841	1.040852	2
43627	9.032854	1.479918	3
4155	0.000000	0.988462	2
0	4.212950	0.325481	2
64097	3.949905	0.127064	1
32752	13.429200	0.323610	3
35260	10.719607	1.232305	3
3651	0.411877	0.117078	2
18550	8.196656	1.660136	3
64856	10.078519	0.127670	1
13283	9.178704	0.778548	3
15706	10.505600	0.815008	3
28923	2.596191	1.225487	1
12536	3.238196	0.119931	2
14333	5.616586	0.182175	2
45721	7.748414	0.212747	3
24293	2.200000	0.614289	1
41151	11.767016	0.086274	3
39633	12.818908	0.118578	3
3314	1.733538	0.922583	2
40166	9.426064	0.609684	3
43440	12.385886	1.269502	3
15549	12.377952	0.846932	3
11853	4.840478	1.264998	2
62524	11.317421	0.860868	1
45291	2.772430	1.039802	1
3163	2.547929	0.932729	2
73274	10.525289	0.798567	1
17263	5.292222	1.169210	2
40591	9.865683	1.011169	3
9401	1.484543	1.504802	2
22515	4.125731	1.080752	1
10752	3.935597	0.122703	2
43496	11.252202	1.403099	3
34592	12.359078	1.430155	3
0	2.835651	1.323708	2
38154	9.128434	0.656767	3
35738	3.860037	1.255902	1
11746	6.608380	1.244941	2
32263	15.008706	1.467527	3
4347	0.403991	0.987852	2
55738	9.518024	0.737534	3
12211	6.538023	1.204042	2
16785	1.646557	0.218621	2
62496	4.705650	0.489071	1
4108	0.000000	1.005235	2
11395	5.958110	0.776029	2
76439	14.521761	1.456347	1
76510	11.323352	0.027340	1
4526	2.266309	1.475218	2
70074	11.410690	0.813644	1
6488	0.000000	0.583237	2
7532	3.453356	0.130192	2
40467	8.528534	0.046240	3
57989	5.592543	1.045637	1
72283	10.193699	1.286627	1
54325	7.032245	0.505472	3
50734	1.911147	1.482135	1
15321	0.247086	0.432259	2
14858	4.580864	1.497136	2
3698	1.700285	0.756330	2
48024	2.842740	1.124734	1
35034	7.728684	1.422097	3
29487	8.035476	0.086119	3
29988	4.851541	1.598896	1
6050	0.000000	1.139735	2
69467	9.600006	0.143607	1
14275	7.534923	0.488629	3
0	0.000000	0.827868	2
28945	9.338669	0.944205	3
24071	12.195664	1.615073	3
59460	2.758035	1.676131	1
7283	0.712110	0.319670	2
53343	9.682211	1.194941	3
50862	8.431179	0.705004	3
11150	4.521635	0.820306	2
23737	9.756285	1.072775	3
34187	10.061534	0.347159	3
15250	12.393492	1.109057	3
31209	13.770539	0.123044	3
6819	5.383577	0.125823	2
80943	10.339045	1.189447	1
48164	1.995232	1.369331	1
34792	10.262281	1.305648	3
36089	10.745262	1.629234	3
23242	4.852281	1.411299	2
28509	11.378993	0.512968	3
15826	12.667549	1.645378	3
11861	5.269840	1.662204	2
11834	3.483674	1.513190	2
25787	13.157710	0.295070	3
14813	3.608605	1.070322	2
45303	11.740662	0.440105	3
44332	3.959487	1.300495	1
75879	8.737538	1.151528	1
52744	9.370654	1.436435	3
33878	2.201018	1.683215	1
22644	2.891886	0.447656	1
39926	11.053377	0.820539	3
45919	3.536046	1.169021	1
47550	7.262883	0.275397	3
63021	7.963677	1.302576	1
10196	2.646753	1.421205	2
31430	11.124890	0.776306	3
57933	0.606807	0.774400	1
9564	3.732498	0.373937	2
49921	1.340303	0.773345	1
51235	1.695970	0.588744	1
12896	5.817840	0.225924	2
18773	8.621616	0.170573	3
2283	1.244062	1.539135	2
3688	0.000000	0.918448	2
29419	2.865321	1.656567	1
10747	6.902825	0.928243	2
7952	1.575636	1.189691	2
60793	9.829985	0.469848	3
32503	10.345129	0.910391	3
2191	8.003941	1.691436	2
56869	0.000000	1.636458	1
3764	1.473438	1.109314	2
75905	11.355653	1.268692	1
12920	7.324011	0.963076	3
17902	3.889573	1.629258	2
8982	2.179445	1.037651	2
37376	10.114353	0.418862	3
8747	4.669464	0.561358	2
56605	3.409097	1.549632	1
49870	6.055404	0.657323	1
71192	15.870645	0.459774	1
42391	3.219635	1.171751	1
38822	13.302587	0.384453	3
9679	2.399209	0.196661	2
68655	9.996810	1.680998	1
69563	15.344959	0.790581	1
72919	9.615289	0.134560	1
22836	6.248955	1.392577	1
11093	3.761526	0.132808	2
6682	1.017880	0.288221	2
9191	2.742918	1.022454	2
13120	5.777203	0.347006	2
40323	2.337973	1.438436	1
42067	9.149423	0.094332	3
65661	7.683888	0.543936	1
70061	12.104197	1.589508	1
44044	11.927844	0.716162	3
36346	9.756683	1.627864	3
48940	3.496551	1.025915	1
44128	10.262156	1.628071	3
9578	5.135381	1.014858	2
41928	10.279848	1.284931	3
68132	9.908042	0.832674	1
25952	12.213270	1.347485	3
37770	9.324897	0.045585	3
57822	2.201625	0.360570	1
39980	11.573445	1.169013	3
5509	2.094495	0.535862	2
38860	4.176059	0.129619	1
9088	5.075618	0.110721	2
51452	11.259541	0.331976	3
42646	11.805516	0.278834	3
65710	7.692872	0.570325	1
8027	0.000000	1.207818	2
42583	3.420677	1.680992	1
27692	11.325612	1.460970	3
0	3.455785	0.942891	2
25068	1.633063	1.491947	2
10012	0.000000	0.506255	2
7966	0.943605	0.416453	2
37895	9.784725	0.262518	3
65075	9.394449	0.669516	1
48678	8.921230	0.838450	3
31037	9.116564	0.149835	3
40500	11.167011	1.167580	3
83087	18.000550	0.650536	1
47206	1.498861	0.979197	1
16043	5.382462	1.669950	2
10571	4.107494	0.487048	2
14304	0.000000	0.069871	2
29574	10.210213	0.837677	3
23472	13.549544	0.590435	3
29230	12.150224	0.883764	3
3925	6.159516	0.802309	2
64203	8.963315	0.750278	1
47569	0.378545	0.930615	1
65341	8.266110	1.387085	1
18866	1.931551	0.332610	2
8858	2.807740	1.237305	2
736	2.956676	1.162764	2
24534	3.851723	0.855670	1
59036	10.515541	1.224804	1
7720	2.614520	0.291202	2
72774	16.099901	0.760106	1
7350	3.389809	1.294935	2
25457	12.631104	0.335652	3
1778	2.216653	0.403644	2
71496	12.428334	0.140496	1
72674	11.070871	0.882473	1
38952	10.164954	1.388548	3
64922	8.508613	1.518521	1
76715	10.091401	0.693037	1
42721	10.930292	0.635263	3
13440	4.631157	1.162937	2
37844	1.642648	1.403786	1
39536	9.529944	0.192446	3
66564	10.569661	1.473057	1
67042	9.160893	1.594861	1
80085	13.683759	0.015064	1
46295	3.266735	1.623651	1
73631	14.224198	0.460867	1
10146	2.686429	0.162694	2
15883	3.035064	1.357813	2
10059	6.531436	0.285298	3
48275	15.884908	0.060754	3
10744	5.018580	1.524665	2
42682	5.721329	0.270611	1
27633	12.660145	1.217460	3
18387	0.701322	0.222473	2
9213	0.276959	1.547128	2
14910	0.936980	0.491731	2
37684	11.072813	1.271497	3
1062	0.000000	0.071036	2
34950	10.344384	1.573039	3
20993	12.725532	1.488014	3
14624	8.888372	0.395695	2
67161	15.095185	0.796250	1
35670	9.628458	0.570143	3
35856	11.276295	1.113684	3
25794	9.271639	1.669012	3
59755	7.924910	1.639088	1
20596	11.254948	0.313536	3
39836	10.600406	1.182611	3
1512	0.000000	1.409424	2
27265	10.635539	0.479020	3
36792	9.938016	0.506503	3
12266	6.215746	1.377249	2
22293	11.444270	1.376581	3
58688	10.433563	0.629657	1
74816	17.582173	0.885371	1
76041	14.965402	1.671231	1
42803	11.566642	0.034419	3
7742	0.000000	1.196173	2
37355	11.148971	1.188117	3
61429	8.464577	1.431232	1
26298	9.930943	1.206347	3
30217	2.993789	1.647779	1
2982	4.120521	1.522645	2
71991	8.862745	1.691128	1
76707	12.729440	0.639223	1
8567	3.814363	0.589045	2
7574	1.931970	1.598364	2
31287	1.789863	0.185133	1
71408	8.684422	0.134201	1
37065	2.249083	1.318935	1
24026	6.376657	0.734582	3
15649	8.743710	1.643036	3
37795	13.352504	1.243357	3
29785	4.106031	0.955378	1
67289	5.310187	1.230842	1
18470	10.793738	1.311554	3
7923	0.000000	0.572617	2
0	3.737722	0.124982	2
31549	4.279683	1.272984	1
55520	4.455921	1.237049	1
16042	2.570422	0.527554	2
5470	0.000000	0.108572	2
10923	1.270532	0.254053	2
11311	2.415701	1.092860	2
9136	2.628620	0.692995	2
76466	13.758315	0.436019	1
39212	10.369387	0.373819	3
13901	1.673237	1.645974	2
12156	0.180513	1.527228	2
5377	4.747450	0.822490	2
30664	11.794066	1.366866	3
37385	9.677155	0.401504	3
36762	11.608844	1.364586	3
63219	7.931622	0.734383	3
14894	2.041887	0.773716	2
9418	3.633944	0.517637	2
41024	9.441275	1.113758	3
30460	8.952343	1.458765	3
5970	0.796926	1.398381	2
42769	11.266113	1.363997	3
67592	10.422112	1.582926	1
62054	9.582904	0.306721	1
20792	8.554823	0.167219	3
43513	11.144517	0.701937	3
69482	17.557030	0.645931	1
32251	11.247375	0.854257	3
29959	11.203770	0.177717	3
71216	10.909756	1.297225	1
79813	10.709662	1.548553	1
21417	13.399973	1.617304	3
12391	5.443499	0.025236	2
15034	2.220059	0.441406	2
78500	15.364709	0.763686	1
21005	10.821995	1.443209	3
12083	0.968338	0.770840	2
46912	8.186296	1.453101	3
73746	17.321968	0.420802	1
9692	2.032173	0.316057	2
40294	8.349703	0.364679	3
78763	8.934175	0.662960	1
1680	3.160270	0.598153	2
30654	10.375320	1.038578	3
13769	0.816809	0.874636	2
15402	1.041267	1.003211	2
31045	0.000000	0.799765	1
787	5.365789	1.329189	2
4368	4.351707	0.952049	2
64423	6.918559	0.555130	1
7153	3.067194	1.395432	2
16746	0.000000	0.248223	2
54077	2.305261	0.153882	1
10845	2.531098	1.010517	2
4834	2.298046	0.698533	2
59761	4.378353	1.055225	1
12490	3.915610	0.925148	2
54087	3.327582	0.466833	1
13715	2.127079	0.935273	2
3411	0.000000	1.600187	2
7357	5.839723	0.400206	2
6368	1.946236	1.208966	2
42740	8.842641	1.238927	3
6538	6.953972	1.622104	2
17790	8.207154	0.383544	3
36732	13.314718	0.771953	3
70052	6.441062	1.055759	1
5673	1.821084	1.264065	2
4202	8.027640	0.680887	3
56789	2.687037	1.528954	1
9087	4.827728	0.587998	2
23630	1.973939	0.604055	1
33787	5.386467	1.188037	1
41922	10.847823	0.065657	3
44124	9.018322	0.449816	3
76225	6.941897	0.613347	1
2810	1.027045	1.547778	2
14306	3.460116	0.781449	2
37996	2.024552	0.394437	1
12322	6.004296	1.621753	2
32958	12.397429	0.414718	3
11974	0.000000	1.344548	2
34812	10.374273	0.381393	3
9682	0.279105	1.369487	2
14386	2.035151	1.258622	2
30387	4.925136	1.504045	1
41794	10.626291	1.514603	3
24592	9.511075	0.851039	3
31019	8.816491	0.715696	3
72091	9.472728	0.847035	1
14370	2.710473	1.152171	2
11689	2.235888	1.197049	2
10836	0.000000	1.219900	2
32157	9.444360	0.405721	3
25674	2.992534	1.300851	1
11149	4.337447	1.690329	2
61319	8.230862	1.404095	1
32784	13.460580	0.998156	3
1515	4.010984	0.375115	2
32180	8.871083	1.552979	3
6945	4.649062	1.549255	2
48780	2.129340	0.387381	1
35854	10.707096	0.521931	3
53365	7.194284	1.316865	1
13316	8.261494	0.406125	3
11780	2.012280	0.159858	2
59175	4.858342	0.871014	1
6286	2.797007	0.891179	2
13973	3.815486	1.502314	2
50190	9.789195	0.621188	3
38098	8.158401	1.132087	3
33381	3.826816	1.567650	1
17251	3.312967	1.267151	2
16318	7.549606	1.636881	2
41259	8.018470	0.788693	3
70250	4.633011	0.776469	1
34136	8.986370	0.726291	3
10008	3.992974	0.309781	2
49382	2.367462	0.269515	1
28832	2.778209	0.945369	1
51610	1.314354	0.451105	1
17939	1.286841	1.408701	2
7734	1.266107	1.203038	2
74679	13.975713	0.656451	1
12084	0.000000	0.968610	2
16068	2.153731	1.536627	2
68685	3.906497	0.039964	1
46874	14.173579	0.693936	3
6112	0.000000	1.284361	2
17836	10.993019	0.233212	3
58130	5.722125	1.004461	1
67233	6.859973	1.452195	1
1945	2.036011	1.643472	2
12232	3.567096	1.166246	2
74831	13.399956	1.586764	1
16593	5.079675	0.439694	2
4945	5.032994	1.678878	2
23851	7.823881	0.326818	3
51274	13.276969	0.901919	3
49051	2.917130	0.444660	1
12150	5.757216	1.169051	2
13056	3.190167	0.142649	2
3307	4.497767	0.364335	2
42273	10.626726	0.202882	3
43253	7.572745	1.131484	3
59440	9.406829	1.022787	3
70294	13.266779	0.387810	1
60663	6.627385	1.075868	1
65226	10.481615	0.020581	1
43886	11.855392	0.353104	3
40522	2.669640	0.917947	1
46501	10.171656	0.051212	3
17154	12.989592	0.997578	3
19829	7.911112	1.011389	3
69216	8.151476	1.408676	1
9788	0.993499	0.169438	2
18435	7.267303	1.628599	2
9761	2.952902	0.365826	2
31234	9.829267	0.110765	3
47364	10.051895	0.724416	3
43285	9.948269	1.660266	3
9815	6.645072	1.687161	2
26211	2.618481	0.909496	1
17264	1.353297	0.941128	2
45891	9.416655	1.373289	3
31188	3.008340	1.008550	1
9732	6.987242	0.520312	2
65856	11.407506	0.756599	1
22824	7.761924	1.618388	3
32325	6.773884	0.528703	3
27106	11.648467	1.058868	3
51040	4.582695	1.600319	1
72063	9.635757	0.729010	1
29995	7.873330	0.643413	3
12122	3.799632	0.506720	2
54034	9.042717	1.010692	3
23844	0.603241	1.616081	1
30519	6.586321	0.142782	3
74497	5.966633	0.221746	1
33926	10.534321	0.748496	3
34494	8.056051	0.769565	3
67941	11.815146	0.157152	1
20431	8.288115	0.106938	3
46121	2.886184	0.330436	1
51935	12.232095	0.614501	3
7589	5.571917	0.668516	2
12280	0.000000	0.522417	2
67941	6.964854	1.407898	1
43138	2.430774	0.823238	1
62855	6.442576	0.978154	1
14655	0.280060	1.457986	2
41197	10.215948	0.863511	3
51169	4.614293	0.060160	1
12996	1.265054	1.171755	2
12812	2.368740	0.559376	2
44087	13.077064	0.354761	3
23695	7.486902	0.562212	3
32859	10.832362	1.381762	3
34548	9.252430	1.667073	3
41170	10.036763	0.799062	3
15698	4.787699	0.412541	2
18747	2.444487	1.205032	2
8894	0.000000	0.760227	2
12509	7.895347	0.375070	2
3124	2.113210	0.654786	2
9460	4.245865	0.252646	2
58123	10.273007	1.343350	3
49740	6.675433	1.651456	3
72572	7.525973	0.142720	1
73976	8.734269	0.033214	1
39732	3.318745	1.012985	1
13879	2.638028	0.337413	2
32768	4.337535	0.010602	1
0	3.258932	0.717066	2
5013	3.178683	0.506150	2
51911	1.908381	1.175359	1
57275	7.737540	0.637721	1
14003	0.699583	0.927000	2
7996	9.966004	0.954122	2
65410	10.397891	0.708864	1
33142	10.201782	1.542325	3
5577	4.181594	0.166961	2
7748	2.783911	1.240627	2
33181	10.647449	1.479583	3
39117	10.892853	1.685179	3
31645	2.103357	0.107557	1
5487	5.396973	1.362392	2
4770	3.259506	1.597909	2
33987	3.435989	0.353833	1
37869	13.454512	0.595399	3
8038	0.000000	0.764594	2
52948	2.591133	0.414516	1
0	1.677496	1.265382	2
76483	17.306854	1.142324	1
62206	11.371444	0.781181	1
55780	4.238856	0.758691	1
13836	3.202836	0.677329	2
12561	1.271980	0.092665	2
77102	14.052132	0.158305	1
33580	13.325925	1.671752	3
41554	5.565036	0.317503	3
12726	3.557837	0.771779	2
25194	9.817702	0.699370	3
66986	10.288847	1.477665	1
12516	4.329850	0.312399	2
4452	1.693205	0.693521	2
10172	6.899198	0.931351	2
32269	10.268334	1.643939	3
23723	3.518376	0.987117	2
11981	4.389957	1.051362	2
41531	3.312403	0.918276	1
12052	0.000000	1.277824	2
56195	2.629530	0.202367	1
61333	2.281988	0.375211	1
20683	10.170456	0.662790	3
64331	4.005826	1.151821	1
46645	13.123692	1.326181	3
32189	10.001653	1.385212	3
3745	7.876149	1.160924	2
7183	0.000000	0.720616	2
31531	3.301424	1.410837	1
34306	11.650888	1.631438	3
46703	12.325839	0.326116	3
10431	2.161467	0.598654	2
26441	9.643058	0.682296	3
6470	1.374270	0.220380	2
37524	3.336680	0.190752	1
9998	6.914809	0.311888	2
17935	0.912078	1.448839	2
29321	8.351920	1.365992	3
78579	13.116149	0.672058	1
35002	10.102425	0.286499	3
65100	5.512924	0.092745	1
68282	5.026509	0.649020	1
22742	7.304973	0.463085	3
16255	7.596597	0.900922	3
11849	0.632423	0.595017	2
60623	5.123554	0.417799	1
51401	5.664591	1.393752	3
9533	3.946234	0.540315	2
29082	7.103853	1.075850	3
57071	7.253632	0.799469	3
30207	11.016296	1.469532	3
66891	9.569545	1.667957	1
39503	13.314310	0.394190	3
13269	0.000000	0.100761	2
32083	10.208486	0.602835	3
35098	12.233126	1.080255	3
70806	13.283326	1.303289	1
22343	0.718266	0.551857	2
4688	3.997208	0.190642	2
48464	0.000000	0.143115	1
10838	8.149257	0.585376	2
15045	8.343055	0.388014	2
15562	6.840406	1.559417	2
11079	0.977594	0.964622	2
39228	6.776750	1.450478	3
5169	7.073739	1.027330	2
45566	10.273708	0.210585	3
37330	6.907574	1.495158	3
63835	4.834493	1.241456	1
69964	13.767599	0.400639	1
25899	1.654303	1.123894	1
31447	4.952565	1.022947	1
14307	3.120715	0.438289	2
36426	8.242420	0.410210	3
4631	0.000000	0.270855	2
2745	8.087996	1.503669	2
14558	7.294953	1.317552	2
9451	2.410042	0.024270	2
16051	9.539591	1.192867	3
36324	10.449303	0.556448	3
27015	12.809778	0.855341	3
33230	11.169184	0.615321	3
29564	13.579880	1.253609	3
45019	10.534796	1.099194	3
57758	5.054687	1.331222	1
8488	0.000000	0.252382	2
59676	2.850770	1.570500	1
74900	15.603919	0.987287	1
3938	0.422627	0.031301	2
54078	10.811668	1.101027	3
14602	0.351731	0.313025	2
16810	7.537293	0.624438	2
72827	12.675971	1.553775	1
82515	17.105524	0.831955	1
53167	4.491472	0.767705	1
5179	2.114459	0.411369	2
44161	10.053805	1.239703	3
5787	4.942143	0.318689	2
28049	9.823232	0.487743	3
47973	6.933512	1.277180	1
59615	4.810832	1.599505	1
5015	0.719784	1.581635	2
34143	4.252212	1.462567	1
41946	8.015589	0.116474	3
36740	5.129588	0.880531	1
32458	8.257003	0.653629	3
2685	1.173534	0.981278	2
79290	9.685874	1.658627	1
10108	4.774508	1.282682	2
14345	2.413370	1.092959	2
77363	15.515097	1.566673	1
12039	11.655348	1.176968	3
332	1.674482	1.327180	2
23712	3.127560	1.605983	1
76105	12.943375	0.892848	1
38629	12.488627	1.130358	3
34508	6.509576	0.272850	3
19073	5.322869	1.183101	2
40881	6.211112	0.151570	3
39917	9.677634	1.344283	3
43895	13.990622	0.183291	3
9947	1.285837	1.127135	2
16537	8.483454	0.696010	3
37435	7.670765	0.463106	3
28989	12.077443	0.466624	3
68885	6.127484	0.836221	1
34459	9.970085	0.726058	3
48570	9.828685	0.282473	3
45755	5.658159	0.681765	1
41881	9.445500	0.927077	3
29967	10.511521	0.959934	3
17314	2.380120	1.369507	2
30426	0.302625	1.689446	1
42519	12.592070	1.566038	3
39997	9.182567	0.880857	3
11223	0.000000	1.107589	2
27072	11.991037	0.913830	3
41129	0.457693	0.631374	1
69986	10.896941	1.137114	1
72148	13.462518	0.617725	1
3060	1.050394	1.469878	2
12744	9.673616	1.127607	3
15425	6.873007	0.485275	2
70522	15.212091	1.343722	1
9918	11.729620	1.366627	2
22382	0.035679	1.177399	1
32168	6.652390	0.114218	3
6906	0.000000	1.524792	2
29892	8.131089	0.511614	3
68708	8.382204	1.278784	1
30224	9.818874	0.041746	3
44489	8.668591	0.324393	3
43132	11.528086	0.190926	3
50855	5.137526	1.257000	1
6218	0.000000	1.011312	2
54713	2.468691	1.485680	1
41091	8.343673	1.470226	3
35393	3.235340	0.497802	1
51787	9.317662	1.378348	3
8950	4.882278	0.200646	2
28704	8.797691	0.626012	3
9454	4.805533	0.320857	2
43396	3.518455	0.707655	1
33246	8.748259	0.784782	3
11614	9.081081	0.480908	2
36261	5.014212	0.665011	1
38148	4.214712	0.208374	1
21385	8.797428	0.956627	3
59136	2.751502	0.758671	1
23843	2.606978	0.081891	1
26681	9.809710	0.860185	3
25338	9.650783	0.230603	3
4328	2.729602	0.883136	2
26185	10.595628	0.865384	3
66666	7.187726	0.013453	1
7551	6.144998	0.933985	2
78723	17.070126	0.658979	1
3696	4.441345	1.426527	2
67334	11.455244	1.086936	1
28950	8.747165	0.236177	3
34793	10.742967	1.499359	3
36763	2.114613	0.626335	1
5939	4.397231	0.189467	2
13530	0.000000	0.439308	2
22220	7.865247	1.056671	3
74391	13.141537	1.643946	1
71462	5.441868	0.587977	1
65409	8.993408	1.248154	1
11967	5.865073	0.962581	2
6566	3.496213	0.954938	2
6363	4.176083	0.084689	2
20795	7.005479	0.074386	2
20356	8.620460	0.028296	3
8710	3.085003	0.408752	2
43191	4.328050	1.410636	1
75687	11.179382	0.601141	1
18523	8.604705	1.614451	2
11085	0.000000	0.192671	2
41508	2.293987	1.251910	1
1241	2.323642	1.645985	2
55707	3.992283	0.129725	1
75658	14.070488	0.069378	1
46396	9.579494	0.137968	3
37489	0.000000	0.668782	1
29428	6.279582	0.776786	3
46211	3.185370	0.980184	1
9848	1.792583	0.598335	2
46692	9.644431	0.323852	3
31225	6.462221	1.369074	3
67079	10.230540	0.175055	1
23910	3.254688	1.431863	1
12593	8.928810	0.320185	2
70269	6.721022	0.722688	1
41373	13.843462	0.252421	3
25251	8.814900	1.169948	3
12326	0.000000	1.222637	2
40555	9.421765	1.605212	3
31404	11.511776	1.157480	3
